1	864157.7032
2	1691417.779
3	2357998.567
4	2860894.102
5	3216622.891
6	3446572.621
7	3572269.188
8	3613588.411
9	3588112.826
10	3510993.75
11	3395046.557
12	3250950.429
13	3087487.851
14	2911790.314
15	2729573.07
16	2545350.592
17	2362629.372
18	2184077.382
19	2011671.113
20	1846821.802
21	1690482.879
22	1543240.727
23	1405390.82
24	1277001.17
25	1157964.863
26	1048043.263
27	946901.2986
28	854136.0573
29	769299.7692
30	691918.0963
31	621504.5219
32	557571.5168
33	499639.055
34	447240.9636
35	399929.5144
36	357278.599
37	318885.7719
38	284373.3975
39	253389.0971
40	225605.6571
41	200720.5278
42	178455.0223
43	158553.3002
44	140781.2056
45	124925.016
46	110790.1428
47	98199.8193
48	86993.80171
49	77027.10097
50	68168.76126
51	60300.694
52	53316.57429
53	47120.80348
54	41627.53977
55	36759.79685
56	32448.60971
57	28632.26559
58	25255.59739
59	22269.33665
60	19629.52264
61	17296.96412
62	15236.7502
63	13417.80678
64	11812.49507
65	10396.24896
66	9147.2478
67	8046.121898
68	7075.687537
69	6220.709086
70	5467.685589
71	4804.659585
72	4221.046007
73	3707.479219
74	3255.676397
75	2858.315625
76	2508.927206
77	2201.796844
78	1931.879455
79	1694.722518
80	1486.397927
81	1303.441477
82	1142.799131
83	1001.779357
84	878.0108684
85	769.405174
86	674.1234092
87	590.5469751
88	517.251559
89	452.9841591
90	396.6427748
91	347.2584606
92	303.9794756
93	266.0572896
94	232.8342329
95	203.7326004
96	178.245043
97	155.9260969
98	136.3847177
99	119.277704
100	104.3039041
