1	379083.0381
2	88879057.98
3	1446630456
4	7899486947
5	23710517068
6	48740659319
7	77160770146
8	1.00894E+11
9	1.14004E+11
10	1.148E+11
11	1.05316E+11
12	89459867943
13	71235702548
14	53686829762
15	38586829584
16	26611698354
17	17698834237
18	11398774884
19	7133839575
20	4351287598
21	2593176253
22	1513227783
23	866258763.1
24	487271736.2
25	269710179.6
26	147087251.5
27	79120889.03
28	42022262.65
29	22056058.21
30	11449463.14
31	5882546.535
32	2993318.782
33	1509405.726
34	754674.0088
35	374306.7745
36	184249.8999
37	90048.88736
38	43712.61371
39	21083.63187
40	10107.30981
41	4817.348268
42	2283.411465
43	1076.655494
44	505.115622
45	235.8436677
46	109.6146212
47	50.7234947
48	23.37364374
49	10.72742401
50	4.904411362
51	2.233917833
52	1.013908904
53	0.458607459
54	0.206751855
55	0.092912996
56	0.041626706
57	0.018594448
58	0.008282374
59	0.003678995
60	0.001629845
61	0.000720186
62	0.00031744
63	0.000139582
64	6.12326E-05
65	2.68011E-05
66	1.1705E-05
67	5.10109E-06
68	2.21849E-06
69	9.62903E-07
70	4.1712E-07
71	1.8035E-07
72	7.7835E-08
73	3.35317E-08
74	1.44205E-08
75	6.19112E-09
76	2.65365E-09
77	1.13558E-09
78	4.85195E-10
79	2.06991E-10
80	8.8174E-11
81	3.7506E-11
82	1.59312E-11
83	6.75764E-12
84	2.86258E-12
85	1.21102E-12
86	5.11664E-13
87	2.15911E-13
88	9.09983E-14
89	3.83064E-14
90	1.61065E-14
91	6.76446E-15
92	2.83778E-15
93	1.18919E-15
94	4.978E-16
95	2.08163E-16
96	8.69573E-17
97	3.62887E-17
98	1.5129E-17
99	6.30127E-18
100	0
