1	576949.8104
2	4486951.081
3	11855149.57
4	20132730
5	26835822.46
6	30689965.98
7	31576621.36
8	30069767.75
9	26991572.06
10	23124925.89
11	19078872.87
12	15258079.78
13	11887476.53
14	9057475.518
15	6769992.572
16	4976335.108
17	3604560.02
18	2577185.974
19	1821383.099
20	1273901.837
21	882655.1944
22	606382.0868
23	413362.2897
24	279789.5989
25	188148.3198
26	125764.8832
27	83599.89683
28	55285.96862
29	36386.80978
30	23841.52226
31	15556.50783
32	10110.98444
33	6547.604155
34	4225.461222
35	2718.037056
36	1743.033174
37	1114.545758
38	710.7211363
39	452.034429
40	286.7952325
41	181.5320919
42	114.6476297
43	72.25244969
44	45.44210041
45	28.52477145
46	17.87231963
47	11.17813304
48	6.979425394
49	4.350734105
50	2.707861721
