1	768741.8973
2	3636731.482
3	8093102.169
4	13225815.87
5	18249569.44
6	22625949.34
7	26054837.61
8	28424629.39
9	29755804.72
10	30151263.25
11	29757537.39
12	28736922.16
13	27248943.25
14	25439136.36
15	23433194.89
16	21334838.25
17	19226100.97
18	17169070.93
19	15208382.92
20	13373995.07
21	11683943.75
22	10146895.45
23	8764400.22
24	7532809.775
25	6444860.393
26	5490943.367
27	4660097.377
28	3940762.07
29	3321332.369
30	2790550.633
31	2337769.937
32	1953117.217
33	1627580.526
34	1353040.274
35	1122260.487
36	928852.707
37	767222.2978
38	632504.5389
39	520495.9642
40	427584.8584
41	350683.6208
42	287164.776
43	234801.7127
44	191714.7144
45	156322.4711
46	127299.0063
47	103535.7762
48	84108.59227
49	68248.95963
50	0
