1	938004.9995
2	544360.7808
3	385579.1719
4	296328.6597
5	238149.2641
6	196881.7894
7	165972.7003
8	141928.8851
9	122699.4433
10	106992.0556
11	93947.2283
12	82968.45229
13	73627.22477
14	65606.8602
15	58667.67564
16	52624.56738
17	47332.08501
18	42674.21025
19	38557.18246
20	34904.35244
21	31652.41935
22	28748.63166
23	26148.67279
24	23815.04183
25	21715.79759
26	19823.57344
27	18114.79634
28	16569.06189
29	15168.62967
30	13898.01262
31	12743.64024
32	11693.58054
33	10737.30892
34	9865.515007
35	9069.940253
36	8343.240669
37	7678.870307
38	7070.981852
39	6514.341472
40	6004.25558
41	5536.507619
42	5107.303297
43	4713.222982
44	4351.180204
45	4018.385368
46	3712.313932
47	3430.678432
48	3171.403831
49	2932.605739
50	2712.571134
51	2509.741258
52	2322.696407
53	2150.142396
54	1990.898471
55	1843.886517
56	1708.121388
57	1582.702242
58	1466.804765
59	1359.674172
60	1260.618912
61	1169.004993
62	1084.250853
63	1005.822741
64	933.2305217
65	866.0238911
66	803.7889367
67	746.1450218
68	692.741955
69	643.2574174
70	597.3946222
71	554.8801848
72	515.4621811
73	478.9083788
74	445.0046217
75	413.5533562
76	384.3722842
77	357.2931318
78	332.1605225
79	308.8309471
80	287.1718187
81	267.0606079
82	248.3840496
83	231.0374154
84	214.9238461
85	199.9537386
86	186.0441825
87	173.1184434
88	161.1054866
89	149.9395398
90	139.5596906
91	129.9095161
92	120.9367414
93	112.5929259
94	104.8331734
95	97.61586536
96	90.90241475
97	84.65703933
98	78.84655213
99	73.44016829
100	68.40932667
