SEGMENT	MODE	INCOME1	INCOME2	INCOME3	INCOME4
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-3.049212	1.749429	-3.635243	-3.053163
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-5.993342	-5.622677	-5.244191	-3.505107
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-1.366538	-1.544375	-2.233769	-4.517472
1	WALKBIKE	0.683174	1.286166	0.473474	0.071237
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.223827	0.195145	0.150222	0.022633
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-0.529890	-0.266925	-0.281816	-0.385591
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-2.611983	-1.886735	-0.892645	0.770578
1	DROPTRAN	-4.438917	-2.151891	-3.441632	-2.582217
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.610448	1.105153	-1.478719	0.068206
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-0.836292	-6.000000	-6.000000	-5.966922
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-0.021764	-4.165697	-5.691917	-4.782126
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-6.000000	-6.000000	-6.000000	-4.463715
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	-1.022057	-2.203198	-1.768885	-3.570512
2	WALKBIKE	-1.070621	-0.135806	-0.745451	-1.155577
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.739573	-0.063607	0.011374	-0.094102
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-0.995884	-0.500254	-0.410312	-0.489550
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-2.723402	1.465112	0.548866	0.324578
2	DROPTRAN	-4.641062	-2.480624	-4.238273	-4.193083
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-0.633185	2.548186	-1.829535	-5.825531
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	-1.731803	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.890694	1.782843	-3.556217	-3.017618
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-5.993318	-5.622603	-5.243903	-3.505082
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-1.394020	-1.562362	-2.232691	-4.528001
1	WALKBIKE	0.683189	1.286171	0.473474	0.071237
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.223831	0.195144	0.150221	0.022633
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-0.529893	-0.266926	-0.281816	-0.385591
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-2.593384	-1.863699	-0.894189	0.785120
1	DROPTRAN	-4.417195	-2.143610	-3.447681	-2.576746
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.719255	1.177149	-1.483388	0.107258
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-0.771017	-6.000000	-6.000000	-5.960437
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	0.030176	-4.103899	-5.673913	-4.745895
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-6.000000	-6.000000	-6.000000	-4.463715
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	-1.057406	-2.223312	-1.795198	-3.572285
2	WALKBIKE	-1.070917	-0.135987	-0.745893	-1.155602
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.739551	-0.063606	0.011379	-0.094102
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-0.995870	-0.500254	-0.410309	-0.489550
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-2.689118	1.491330	0.584690	0.327610
2	DROPTRAN	-4.612735	-2.462756	-4.208766	-4.195793
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-0.498123	2.621096	-1.715083	-5.814834
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	-1.675455	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.795413	1.813575	-3.505694	-2.995894
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-5.993255	-5.622511	-5.243679	-3.505074
