        35,        35,     6.823,    13.543,    21.668,    29.691,    54.894,     4.636,    20.931,    28.436,    24.753,    24.232,    41.170,    62.430,    53.997,    72.305,    73.164,    13.489,   131.254,    31.487,    11.168,     3.195,     1.562,     4.758,     0.218,     0.196,     0.211,     0.000,     0.000,     0.000,     0.000,     0.000
        36,        36,     8.744,    16.608,    25.464,    32.452,    88.407,     7.132,    25.670,    34.393,    29.484,    26.633,    56.037,    85.665,    72.268,    88.126,    71.416,     0.000,   114.463,    10.005,     6.713,     2.460,     1.828,     6.223,     0.069,     0.118,     0.162,     0.000,     0.000,     0.000,     0.000,     0.000
        37,        37,     7.203,    18.010,    34.260,    55.459,    52.938,     6.431,    28.651,    34.735,    35.293,    42.102,    44.847,    60.663,    63.353,   105.554,    67.140,    20.656,   124.110,    33.552,    12.845,     4.037,     2.545,     6.234,     0.246,     0.239,     0.284,     0.000,     0.000,     0.000,     0.000,     0.000
        38,        38,     8.087,    15.951,    25.443,    34.629,    62.766,     5.982,    22.780,    30.928,    26.883,    26.093,    42.148,    63.988,    55.173,    73.106,    83.939,     0.504,   189.256,    48.305,    13.779,     4.000,     1.821,     5.115,     0.343,     0.249,     0.272,     0.000,     0.000,     0.000,     0.000,     0.000
        39,        39,    36.889,    78.565,   135.777,   197.400,   305.170,    29.650,   106.258,   152.299,   142.852,   149.122,   191.199,   305.154,   286.548,   409.411,    61.761,     1.128,   268.690,   100.240,    62.407,    25.809,    10.437,    27.857,     0.765,     1.211,     1.894,     0.000,     0.000,     0.000,     0.000,     0.000
        40,        40,    27.623,    60.901,   111.142,   164.017,   277.724,    23.586,    84.728,   127.787,   127.216,   134.155,   167.738,   283.695,   281.993,   403.041,    79.188,    13.007,   260.424,    76.779,    36.174,    12.410,     8.269,    24.414,     0.553,     0.662,     0.856,     0.000,     0.000,     0.000,     0.000,     0.000
        41,        41,    57.167,    59.337,    73.001,    72.485,   236.401,    19.274,   174.429,   124.886,    83.455,    58.612,   345.860,   272.082,   178.776,   180.043,   153.705,   120.302,   815.686,   357.941,   118.105,    29.756,     5.659,    20.129,     2.479,     2.078,     1.970,     0.000,     0.000,     0.000,     0.000,     0.000
        42,        42,     3.608,     8.577,    16.104,    25.288,    31.779,     2.801,    11.804,    17.953,    18.144,    20.745,    21.441,    35.943,    36.981,    58.612,   129.641,    67.796,   275.771,   134.682,    24.058,     4.373,     1.190,     3.263,     0.954,     0.433,     0.296,     0.000,     0.000,     0.000,     0.000,     0.000
        43,        43,    11.799,    42.878,   147.610,   573.543,   401.608,    37.390,    43.668,    89.281,   167.087,   474.262,    72.299,   167.308,   349.582,  1341.366,   137.388,   107.399,   832.241,   271.110,   119.551,    38.340,    15.267,    36.279,     1.690,     1.892,     2.272,     0.000,     0.000,     0.000,     0.000,     0.000
        44,        44,    52.967,    57.894,    73.600,    78.453,   268.102,    21.388,   156.392,   121.452,    84.889,    63.523,   325.787,   281.966,   192.914,   202.528,    76.125,    14.277,   231.200,    54.570,    28.116,     9.811,     5.051,    18.456,     0.334,     0.437,     0.570,     0.000,     0.000,     0.000,     0.000,     0.000
        45,        45,    56.993,    64.991,    85.211,    97.296,   236.554,    19.402,   176.580,   136.741,    96.637,    79.122,   338.593,   284.385,   199.346,   232.692,   350.666,   148.817,  1618.719,   707.061,   188.898,    44.366,     5.636,    19.033,     4.209,     2.853,     2.504,     0.000,     0.000,     0.000,     0.000,     0.000
        46,        46,     2.249,     9.253,    29.630,   105.439,    65.569,     6.197,     8.604,    19.103,    33.195,    87.388,    13.413,    33.986,    66.187,   238.654,   143.435,    18.786,   629.915,   186.041,    76.759,    23.762,     2.679,     6.251,     1.083,     1.133,     1.310,     0.000,     0.000,     0.000,     0.000,     0.000
        47,        47,    74.837,    89.184,   118.214,   134.632,   403.096,    35.650,   244.235,   186.983,   135.987,   109.179,   492.411,   429.879,   306.840,   343.193,   153.484,   221.150,   769.724,   355.703,   117.464,    32.344,     7.402,    26.965,     2.013,     1.686,     1.731,     0.000,     0.000,     0.000,     0.000,     0.000
        48,        48,     1.099,     4.331,    13.765,    48.907,    32.919,     3.077,     4.069,     8.976,    15.486,    40.466,     6.565,    16.514,    31.579,   112.405,   104.799,    61.061,   379.467,    93.528,    36.406,     9.155,     1.206,     2.871,     0.526,     0.519,     0.487,     0.000,     0.000,     0.000,     0.000,     0.000
        49,        49,    64.066,    83.470,   115.990,   146.659,   238.248,    22.509,   236.013,   190.022,   140.414,   129.880,   467.714,   403.766,   299.445,   394.241,   213.092,   235.170,  1383.296,   525.273,   217.461,    70.428,     7.169,    24.913,     2.833,     2.972,     3.584,     0.000,     0.000,     0.000,     0.000,     0.000
        50,        50,     0.779,     2.386,     8.767,    37.172,    32.740,     3.061,     2.768,     5.417,    10.867,    33.182,     5.802,    12.753,    27.806,   112.728,  1717.539,     4.686,  6141.358,  1993.590,   325.552,    47.145,     0.854,     2.412,    10.367,     4.289,     2.310,     0.000,     0.000,     0.000,     0.000,     0.000
        51,        51,     1.673,     8.041,    31.232,   132.624,    43.196,     7.775,    30.489,    16.678,    36.133,   119.874,    50.250,    26.486,    70.229,   337.183,   396.956,   639.851,  2972.363,   736.365,   304.036,    75.508,     2.913,     7.450,     3.791,     3.966,     3.661,     0.000,     0.000,     0.000,     0.000,     0.000
        52,        52,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,  2084.644,    83.663,  7326.205,  2460.319,   384.426,    52.735,     0.000,     0.000,    12.371,     4.897,     2.495,     0.000,     0.000,     0.000,     0.000,     0.000
        53,        53,    10.772,    37.482,   100.696,   242.003,   190.903,    18.484,    41.207,    84.191,   122.064,   216.124,    77.281,   177.231,   273.613,   663.842,   261.014,    77.382,  1086.020,   373.809,   110.029,    30.081,     6.217,    17.248,     1.805,     1.346,     1.365,     0.000,     0.000,     0.000,     0.000,     0.000
        54,        54,     3.206,    14.758,    53.981,   215.055,    94.954,     9.923,    15.071,    32.060,    64.720,   194.521,    23.149,    55.569,   134.113,   558.263,   136.776,    11.573,   437.570,   121.264,    38.611,    11.203,     4.598,    11.310,     0.593,     0.478,     0.515,     0.000,     0.000,     0.000,     0.000,     0.000
        55,        55,    11.253,    42.897,   116.652,   279.438,   163.456,    16.585,    46.308,    95.603,   139.705,   251.354,    80.104,   184.213,   290.607,   722.893,   107.677,    29.500,   498.684,   134.005,    64.068,    21.667,     6.946,    18.301,     0.633,     0.766,     0.961,     0.000,     0.000,     0.000,     0.000,     0.000
        56,        56,    26.876,    47.834,    77.310,   106.269,   197.552,    21.573,    84.593,   100.173,    88.181,    86.486,   162.180,   221.485,   193.583,   259.073,   249.431,   165.331,   849.032,   660.686,   149.443,    34.578,     3.723,    11.955,     3.040,     1.741,     1.492,     0.000,     0.000,     0.000,     0.000,     0.000
