   1   3  11:00      .0033 .0000 .0038 .0000 .0046 .0066
   1   3  11:30      .0000 .0184 .0033 .0184 .0022 .0173
   1   3  12:00      .0000 .0361 .0000 .0160 .0000 .0277
   1   3  12:30      .0379 .0000 .0242 .0202 .0245 .0184
   1   3  13:00      .0128 .0221 .0203 .0221 .0171 .0195
   1   3  13:30      .0045 .0064 .0107 .0064 .0069 .0104
   1   3  14:00      .0000 .0355 .0000 .0355 .0000 .0274
   1   3  14:30      .0588 .0376 .0484 .0041 .0380 .0286
   1   3  15:00      .0000 .0911 .0104 .0752 .0067 .0796
   1   3  15:30      .0571 .1376 .0418 .0861 .0369 .1161
   1   3  16:00      .0046 .0944 .0199 .1363 .0129 .1210
   1   3  16:30      .0216 .0544 .0170 .0778 .0139 .0731
   1   3  17:00      .0078 .0808 .0045 .0760 .0080 .0749
   1   3  17:30      .0540 .0234 .0421 .0277 .0399 .0441
   1   3  18:00      .0049 .0096 .0246 .0407 .0159 .0335
   1   3  18:30      .0000 .0090 .0000 .0121 .0000 .0150
   1   3  19:00      .0000 .0160 .0000 .0296 .0000 .0173
   1   3  19:30      .0000 .0611 .0000 .0242 .0000 .0357
   1   3  20:00      .0076 .0130 .0076 .0459 .0049 .0292
   1   3  20:30      .0000 .0397 .0000 .0199 .0000 .0256
   1   3  21:00      .0205 .0349 .0095 .0546 .0132 .0343
   1   3  21:30      .0000 .0292 .0110 .0094 .0071 .0194
   1   3  22:00      .0152 .0277 .0076 .0419 .0098 .0301
   1   3  22:30      .0000 .0044 .0075 .0073 .0049 .0082
   1   3  23:00      .0000 .0468 .0000 .0536 .0000 .0314
   1   3  23:30      .0000 .0333 .0000 .0333 .0000 .0195
   1   4  00:00      .0000 .0044 .0000 .0030 .0000 .0029
   1   4  00:30      .0005 .0013 .0005 .0027 .0003 .0019
   1   4  01:00      .0000 .0008 .0000 .0010 .0000 .0008
   1   4  01:30      .0009 .0003 .0000 .0007 .0005 .0004
   1   4  02:00      .0012 .0019 .0020 .0014 .0012 .0011
   1   4  02:30      .0004 .0010 .0000 .0002 .0002 .0008
   1   4  03:00      .0011 .0000 .0007 .0012 .0009 .0007
   1   4  03:30      .0036 .0000 .0014 .0000 .0027 .0000
   1   4  04:00      .0056 .0004 .0027 .0004 .0051 .0002
   1   4  04:30      .0116 .0000 .0104 .0000 .0105 .0000
   1   4  05:00      .0283 .0020 .0124 .0014 .0212 .0011
   1   4  05:30      .0363 .0002 .0306 .0002 .0355 .0004
   1   4  06:00      .0857 .0029 .0481 .0014 .0686 .0019
   1   4  06:30      .1166 .0013 .0962 .0024 .1098 .0019
   1   4  07:00      .1494 .0053 .1224 .0035 .1418 .0035
   1   4  07:30      .1369 .0022 .1519 .0023 .1505 .0028
   1   4  08:00      .1000 .0026 .1301 .0048 .1194 .0029
   1   4  08:30      .0598 .0014 .0983 .0016 .0771 .0009
   1   4  09:00      .0404 .0038 .0471 .0007 .0423 .0022
   1   4  09:30      .0232 .0013 .0327 .0030 .0279 .0025
   1   4  10:00      .0191 .0031 .0213 .0028 .0197 .0026
   1   4  10:30      .0055 .0027 .0133 .0007 .0102 .0025
   1   4  11:00      .0063 .0039 .0065 .0052 .0061 .0044
   1   4  11:30      .0068 .0127 .0074 .0094 .0063 .0087
   1   4  12:00      .0108 .0181 .0059 .0137 .0083 .0136
   1   4  12:30      .0116 .0162 .0131 .0141 .0117 .0151
   1   4  13:00      .0144 .0230 .0149 .0258 .0124 .0201
   1   4  13:30      .0150 .0119 .0155 .0133 .0125 .0121
   1   4  14:00      .0161 .0303 .0127 .0271 .0129 .0219
   1   4  14:30      .0142 .0210 .0170 .0158 .0138 .0184
   1   4  15:00      .0074 .0544 .0101 .0336 .0080 .0405
   1   4  15:30      .0069 .0652 .0076 .0541 .0061 .0586
   1   4  16:00      .0080 .1117 .0083 .0853 .0064 .0917
   1   4  16:30      .0103 .0703 .0073 .0825 .0076 .0831
   1   4  17:00      .0084 .1652 .0100 .1129 .0082 .1306
   1   4  17:30      .0101 .0872 .0107 .1061 .0083 .1158
   1   4  18:00      .0056 .0760 .0059 .1031 .0052 .0985
   1   4  18:30      .0013 .0330 .0027 .0638 .0025 .0583
   1   4  19:00      .0022 .0345 .0021 .0447 .0021 .0415
   1   4  19:30      .0029 .0190 .0028 .0297 .0026 .0268
   1   4  20:00      .0017 .0102 .0032 .0209 .0019 .0156
   1   4  20:30      .0003 .0126 .0000 .0117 .0002 .0109
   1   4  21:00      .0040 .0250 .0028 .0162 .0026 .0185
   1   4  21:30      .0019 .0109 .0027 .0182 .0020 .0155
   1   4  22:00      .0033 .0144 .0026 .0157 .0024 .0133
   1   4  22:30      .0026 .0092 .0023 .0104 .0023 .0095
