1	467666.4270
2	5282070.4290
3	15911225.3000
4	27900268.0100
5	36370491.3900
6	39304656.6500
7	37319322.6000
8	32231829.0000
9	25894995.0400
10	19649972.0800
11	14238234.0300
12	9930999.7140
13	6708513.2100
14	4409800.1560
15	2831432.0940
16	1781173.8090
17	1100519.2380
18	669226.8794
19	401219.2152
20	237495.6586
21	138974.6244
22	80479.6462
23	46164.7125
24	26251.8005
25	14809.5289
26	8293.3233
27	4612.7760
28	2549.5141
29	1400.8964
30	765.5629
31	416.2341
32	225.2253
33	121.3242
34	65.0796
35	34.7709
36	18.5079
37	9.8165
38	5.1892
39	2.7344
40	1.4365
41	0.7525
42	0.3931
43	0.2048
44	0.1065
45	0.0552
46	0.0286
47	0.0147
48	0.0076
49	0.0039
50	0.0000
