1	949328.8668
2	860686.4824
3	795370.0062
4	740781.2210
5	692902.0184
6	649876.5685
7	610663.9727
8	574603.5706
9	541238.2484
10	510231.0329
11	481321.3012
12	454299.8658
13	428993.8751
14	405257.1777
15	382963.9064
16	362004.0457
17	342280.2729
18	323705.6432
19	306201.8518
20	289697.9000
21	274129.0522
22	259436.0042
23	245564.2105
24	232463.3329
25	220086.7802
26	208391.3222
27	197336.7600
28	186885.6438
29	177003.0273
30	167656.2534
31	158814.7659
32	150449.9416
33	142534.9420
34	135044.5792
35	127955.1955
36	121244.5550
37	114891.7441
38	108877.0820
39	103182.0378
40	97789.1552
41	92681.9828
42	87845.0104
43	83263.6094
44	78923.9782
45	74813.0915
46	70918.6532
47	67229.0522
48	63733.3219
49	60421.1018
50	57282.6022
51	54308.5709
52	51490.2617
53	48819.4059
54	46288.1847
55	43889.2035
56	41615.4681
57	39460.3620
58	37417.6255
59	35481.3353
60	33645.8863
61	31905.9737
62	30256.5762
63	28692.9410
64	27210.5684
65	25805.1985
66	24472.7977
67	23209.5467
68	22011.8285
69	20876.2178
70	19799.4705
71	18778.5138
72	17810.4373
73	16892.4837
74	16022.0413
75	15196.6357
76	14413.9226
77	13671.6808
78	12967.8059
79	12300.3036
80	11667.2843
81	11066.9574
82	10497.6258
83	9957.6815
84	9445.6002
85	8959.9374
86	8499.3239
87	8062.4621
88	7648.1219
89	7255.1374
90	6882.4034
91	6528.8721
92	6193.5506
93	5875.4971
94	5573.8193
95	5287.6708
96	5016.2496
97	4758.7949
98	4514.5858
99	4282.9384
100	4063.2046
