1	748264.0000
2	510944.0000
3	362396.0000
4	261064.0000
5	189675.0000
6	138552.0000
7	101585.0000
8	74684.0000
9	55021.0000
10	40602.0000
11	30001.0000
12	22192.0000
13	16431.0000
14	12175.0000
15	9028.0000
16	6698.0000
17	4972.0000
18	3692.0000
19	2743.0000
20	2039.0000
21	1516.0000
22	1127.0000
23	839.0000
24	624.0000
25	464.0000
26	346.0000
27	257.0000
28	192.0000
29	143.0000
30	106.0000
31	79.0000
32	59.0000
33	44.0000
34	33.0000
35	24.0000
36	18.0000
37	14.0000
38	10.0000
39	8.0000
40	6.0000
41	4.0000
42	3.0000
43	2.0000
44	2.0000
45	1.0000
46	1.0000
47	1.0000
48	1.0000
49	0.0000
50	0.0000
51	0.0000
52	0.0000
53	0.0000
54	0.0000
55	0.0000
56	0.0000
57	0.0000
58	0.0000
59	0.0000
60	0.0000
61	0.0000
62	0.0000
63	0.0000
64	0.0000
65	0.0000
66	0.0000
67	0.0000
68	0.0000
69	0.0000
70	0.0000
71	0.0000
72	0.0000
73	0.0000
74	0.0000
75	0.0000
76	0.0000
77	0.0000
78	0.0000
79	0.0000
80	0.0000
81	0.0000
82	0.0000
83	0.0000
84	0.0000
85	0.0000
86	0.0000
87	0.0000
88	0.0000
89	0.0000
90	0.0000
91	0.0000
92	0.0000
93	0.0000
94	0.0000
95	0.0000
96	0.0000
97	0.0000
98	0.0000
99	0.0000
100	0.0000
