1	904837.0000
2	761946.0000
3	661050.0000
4	580562.0000
5	513298.0000
6	455752.0000
7	405842.0000
8	362171.0000
9	323728.0000
10	289738.0000
11	259587.0000
12	232775.0000
13	208882.0000
14	187557.0000
15	168499.0000
16	151447.0000
17	136176.0000
18	122489.0000
19	110213.0000
20	99196.0000
21	89303.0000
22	80416.0000
23	72429.0000
24	65248.0000
25	58789.0000
26	52979.0000
27	47750.0000
28	43043.0000
29	38806.0000
30	34990.0000
31	31552.0000
32	28456.0000
33	25666.0000
34	23152.0000
35	20886.0000
36	18843.0000
37	17002.0000
38	15341.0000
39	13844.0000
40	12494.0000
41	11276.0000
42	10177.0000
43	9186.0000
44	8292.0000
45	7486.0000
46	6758.0000
47	6101.0000
48	5509.0000
49	4974.0000
50	4491.0000
51	4055.0000
52	3662.0000
53	3307.0000
54	2986.0000
55	2697.0000
56	2436.0000
57	2200.0000
58	1987.0000
59	1795.0000
60	1621.0000
61	1464.0000
62	1323.0000
63	1195.0000
64	1079.0000
65	975.0000
66	881.0000
67	796.0000
68	719.0000
69	650.0000
70	587.0000
71	530.0000
72	479.0000
73	433.0000
74	391.0000
75	353.0000
76	319.0000
77	289.0000
78	261.0000
79	236.0000
80	213.0000
81	192.0000
82	174.0000
83	157.0000
84	142.0000
85	128.0000
86	116.0000
87	105.0000
88	95.0000
89	86.0000
90	77.0000
91	70.0000
92	63.0000
93	57.0000
94	52.0000
95	47.0000
96	42.0000
97	38.0000
98	34.0000
99	31.0000
100	28.0000
