1	786628.0000
2	567427.0000
3	424295.0000
4	321973.0000
5	246306.0000
6	189386.0000
7	146133.0000
8	113049.0000
9	87628.0000
10	68029.0000
11	52880.0000
12	41147.0000
13	32045.0000
14	24975.0000
15	19477.0000
16	15198.0000
17	11865.0000
18	9267.0000
19	7241.0000
20	5659.0000
21	4425.0000
22	3460.0000
23	2707.0000
24	2118.0000
25	1658.0000
26	1298.0000
27	1016.0000
28	796.0000
29	623.0000
30	488.0000
31	382.0000
32	300.0000
33	235.0000
34	184.0000
35	144.0000
36	113.0000
37	89.0000
38	69.0000
39	54.0000
40	43.0000
41	33.0000
42	26.0000
43	21.0000
44	16.0000
45	13.0000
46	10.0000
47	8.0000
48	6.0000
49	5.0000
50	4.0000
51	3.0000
52	2.0000
53	2.0000
54	1.0000
55	1.0000
56	1.0000
57	1.0000
58	1.0000
59	0.0000
60	0.0000
61	0.0000
62	0.0000
63	0.0000
64	0.0000
65	0.0000
66	0.0000
67	0.0000
68	0.0000
69	0.0000
70	0.0000
71	0.0000
72	0.0000
73	0.0000
74	0.0000
75	0.0000
76	0.0000
77	0.0000
78	0.0000
79	0.0000
80	0.0000
81	0.0000
82	0.0000
83	0.0000
84	0.0000
85	0.0000
86	0.0000
87	0.0000
88	0.0000
89	0.0000
90	0.0000
91	0.0000
92	0.0000
93	0.0000
94	0.0000
95	0.0000
96	0.0000
97	0.0000
98	0.0000
99	0.0000
100	0.0000
