1	891366.0000
2	738249.0000
3	630367.0000
4	545012.0000
5	474449.0000
6	414813.0000
7	363758.0000
8	319684.0000
9	281420.0000
10	248063.0000
11	218892.0000
12	193322.0000
13	170864.0000
14	151111.0000
15	133714.0000
16	118375.0000
17	104840.0000
18	92886.0000
19	82323.0000
20	72982.0000
21	64718.0000
22	57403.0000
23	50927.0000
24	45190.0000
25	40107.0000
26	35602.0000
27	31608.0000
28	28066.0000
29	24924.0000
30	22137.0000
31	19663.0000
32	17468.0000
33	15520.0000
34	13790.0000
35	12254.0000
36	10891.0000
37	9679.0000
38	8604.0000
39	7648.0000
40	6799.0000
41	6044.0000
42	5374.0000
43	4778.0000
44	4249.0000
45	3778.0000
46	3360.0000
47	2988.0000
48	2658.0000
49	2364.0000
50	2102.0000
51	1870.0000
52	1663.0000
53	1480.0000
54	1316.0000
55	1171.0000
56	1042.0000
57	927.0000
58	825.0000
59	734.0000
60	653.0000
61	581.0000
62	517.0000
63	460.0000
64	409.0000
65	364.0000
66	324.0000
67	289.0000
68	257.0000
69	229.0000
70	203.0000
71	181.0000
72	161.0000
73	143.0000
74	128.0000
75	114.0000
76	101.0000
77	90.0000
78	80.0000
79	71.0000
80	63.0000
81	57.0000
82	50.0000
83	45.0000
84	40.0000
85	36.0000
86	32.0000
87	28.0000
88	25.0000
89	22.0000
90	20.0000
91	18.0000
92	16.0000
93	14.0000
94	12.0000
95	11.0000
96	10.0000
97	9.0000
98	8.0000
99	7.0000
100	6.0000
