1	588604.9697
2	6274685.9640
3	20103240.7200
4	39371683.9400
5	58881040.6600
6	74247526.9500
7	83226793.3000
8	85590159.2400
9	82414555.3400
10	75342364.5300
11	66044236.4000
12	55920324.9100
13	45989374.2400
14	36895617.2000
15	28974037.7900
16	22333633.0900
17	16935837.2200
18	12657950.3200
19	9339209.4390
20	6811184.3930
21	4915779.6260
22	3514327.5700
23	2490798.2200
24	1751462.8380
25	1222671.5960
26	847837.5865
27	584290.5491
28	400362.9402
29	272874.2574
30	185059.7780
31	124923.4324
32	83962.6846
33	56202.4908
34	37476.3714
35	24899.4013
36	16486.8686
37	10881.4451
38	7159.9309
39	4697.5763
40	3073.5853
41	2005.7744
42	1305.6867
43	847.9432
44	549.4305
45	355.2393
46	229.2097
47	147.6002
48	94.8679
49	60.8644
50	38.9809
51	24.9238
52	15.9103
53	10.1408
54	6.4539
55	4.1015
56	2.6030
57	1.6497
58	1.0442
59	0.6602
60	0.4168
