SEGMENT	MODE	INCOME1	INCOME2	INCOME3	INCOME4
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-1.002134	-1.480667	-2.455820	-3.765323
1	WALKBIKE	0.402462	0.254709	-0.305235	-0.473608
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270105	0.053329	-0.042005	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154355	-0.732384	-0.983245	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.251446	-1.757831	-1.571187	-0.689599
1	DROPTRAN	-3.016709	-3.294914	-4.613236	-3.743865
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	2.033046	1.650954	-0.182049	-2.715879
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-0.871738	-5.927051	-0.677961	-5.044355
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-3.199304	-5.233888	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.892261	-5.910327	-5.377371	-3.694723
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	1.205829	0.645348	-2.106468	-2.568783
2	WALKBIKE	1.347004	-0.922042	-1.453487	0.643053
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609551	-0.120335	-0.139557	-0.279827
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460294	-0.884955	-1.068710	-0.852734
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.012706	-2.671329	1.603142	1.465215
2	DROPTRAN	-6.000000	-5.552434	-4.876776	-5.632360
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-4.060450	-6.000000	-4.921943	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	0.736752	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.132041	-6.000000	-2.802986	-2.612750
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-6.000000	-5.135810	-4.580391	-5.103362
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-0.983924	-1.458728	-2.436287	-3.762036
1	WALKBIKE	0.403929	0.256027	-0.305008	-0.473608
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270126	0.053321	-0.042006	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154373	-0.732391	-0.983246	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.308799	-1.816797	-1.618636	-0.694185
1	DROPTRAN	-3.073383	-3.364162	-4.645807	-3.748741
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.993430	1.593215	-0.247226	-2.730244
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-0.797341	-5.864172	-0.653488	-5.047053
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-3.102874	-5.097411	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.892511	-5.910648	-5.377435	-3.694723
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	1.231376	0.645348	-2.103845	-2.568260
2	WALKBIKE	1.347595	-0.922042	-1.453466	0.643061
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609554	-0.120335	-0.139558	-0.279827
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460297	-0.884955	-1.068710	-0.852734
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.043362	-2.671329	1.599152	1.464346
2	DROPTRAN	-6.000000	-5.552434	-4.880709	-5.633380
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-4.154351	-6.000000	-4.932005	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	0.713542	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.139350	-6.000000	-2.804313	-2.611662
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-6.000000	-5.135810	-4.580400	-5.103366
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-0.974207	-1.445608	-2.422738	-3.759437
1	WALKBIKE	0.404041	0.256081	-0.305001	-0.473608
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270132	0.053319	-0.042006	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154376	-0.732392	-0.983246	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.337927	-1.837651	-1.644929	-0.697821
1	DROPTRAN	-3.106192	-3.398054	-4.664789	-3.752597
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.958818	1.543876	-0.301374	-2.741609
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-0.750865	-5.840916	-0.639203	-5.049131
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-3.044199	-5.030810	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.892581	-5.910683	-5.377438	-3.694723
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	1.255326	0.645348	-2.101959	-2.567994
2	WALKBIKE	1.348150	-0.922042	-1.453450	0.643065
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609557	-0.120335	-0.139558	-0.279828
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460299	-0.884955	-1.068710	-0.852734
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.072204	-2.671329	1.596284	1.463902
2	DROPTRAN	-6.000000	-5.552434	-4.883524	-5.633936
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-4.242431	-6.000000	-4.939261	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	0.692033	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.146081	-6.000000	-2.805320	-2.610989
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-6.000000	-5.135810	-4.580407	-5.103367
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-0.965880	-1.434523	-2.411640	-3.757384
1	WALKBIKE	0.404049	0.256083	-0.305001	-0.473608
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270133	0.053318	-0.042006	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154376	-0.732392	-0.983246	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.359329	-1.853366	-1.664835	-0.700700
1	DROPTRAN	-3.129755	-3.421018	-4.680222	-3.755645
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.928555	1.501691	-0.346312	-2.750596
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-0.722135	-5.834449	-0.631454	-5.050745
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-3.008804	-4.999690	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.892578	-5.910676	-5.377436	-3.694723
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	1.277782	0.645348	-2.100603	-2.567857
2	WALKBIKE	1.348670	-0.922042	-1.453440	0.643067
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609560	-0.120335	-0.139558	-0.279828
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460302	-0.884955	-1.068710	-0.852734
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.099337	-2.671329	1.594222	1.463676
2	DROPTRAN	-6.000000	-5.552434	-4.885540	-5.634240
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-4.325053	-6.000000	-4.944492	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	0.672094	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.152294	-6.000000	-2.806076	-2.610576
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-6.000000	-5.135810	-4.580412	-5.103368
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-0.958628	-1.425084	-2.402482	-3.755762
1	WALKBIKE	0.404051	0.256083	-0.305001	-0.473608
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270133	0.053318	-0.042006	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154375	-0.732392	-0.983246	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.375556	-1.866033	-1.680317	-0.702976
1	DROPTRAN	-3.147127	-3.437438	-4.692947	-3.758053
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.902082	1.465630	-0.383564	-2.757700
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-0.704871	-5.835206	-0.627912	-5.052006
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-2.988002	-4.986880	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.892571	-5.910668	-5.377433	-3.694723
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	1.298837	0.645348	-2.099627	-2.567788
2	WALKBIKE	1.349158	-0.922042	-1.453432	0.643068
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609563	-0.120335	-0.139558	-0.279828
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460304	-0.884955	-1.068710	-0.852734
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.124859	-2.671329	1.592738	1.463560
2	DROPTRAN	-6.000000	-5.552434	-4.886986	-5.634407
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-4.402557	-6.000000	-4.948261	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
