SEGMENT	MODE	INCOME1	INCOME2	INCOME3	INCOME4
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	0.721429	0.144631	-1.732667	-2.798076
1	WALKBIKE	0.367048	0.281913	0.276177	-1.930745
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-1.847970	-1.928369	-1.954110	-2.766465
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.492490	-2.139938	-1.789168	-1.448720
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-2.708321	-1.342382	0.312239	-1.257675
1	DROPTRAN	-4.004547	-2.869531	-1.581692	-4.080883
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.078080	2.106653	2.400877	-0.023913
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-4.664402	-2.283419	-2.972561	3.384210
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-0.656301	-3.070959	-4.599135	3.662366
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-2.244171	-3.601691	-4.893310	-3.768618
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	2.845345	1.565075	1.199733	-1.514873
2	WALKBIKE	0.273090	-0.410489	-0.301121	0.169061
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-2.611772	-2.278426	-2.149792	-2.933288
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-2.211220	-2.432842	-1.964294	-1.588990
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-1.507494	-1.637725	0.599721	-1.117522
2	DROPTRAN	-6.000000	-3.643124	-6.000000	-4.201045
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-6.000000	-6.000000	-6.000000	-3.206924
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	-6.000000	-6.000000	-6.000000	0.288501
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	0.077990	-5.496160	1.181051	1.504467
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-2.368946	-3.332657	-4.381326	-6.000000
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	0.763525	0.181787	-1.681799	-2.738166
1	WALKBIKE	0.373774	0.287504	0.277789	-1.930323
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-1.848309	-1.928475	-1.954126	-2.766470
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.492751	-2.140033	-1.789181	-1.448724
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-2.802438	-1.437626	0.201345	-1.407294
1	DROPTRAN	-4.054591	-2.958368	-1.690229	-4.162165
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.012754	2.055104	2.293859	-0.050111
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-4.507100	-2.167014	-2.885189	3.579360
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-0.669690	-2.956531	-4.481043	3.662370
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-2.244847	-3.602615	-4.893658	-3.768823
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	2.851794	1.593719	1.236371	-1.470160
2	WALKBIKE	0.277882	-0.396422	-0.301992	0.170665
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-2.611943	-2.278730	-2.149899	-2.933290
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-2.211320	-2.433208	-1.964330	-1.588995
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-1.485812	-1.601271	0.500327	-1.213897
2	DROPTRAN	-6.000000	-3.708670	-6.000000	-4.256813
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-6.000000	-6.000000	-6.000000	-3.289334
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	-6.000000	-6.000000	-6.000000	0.377195
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	0.101210	-5.337586	1.197155	1.488087
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-2.365561	-3.326376	-4.375019	-6.000000
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	0.781159	0.196569	-1.654600	-2.696686
1	WALKBIKE	0.375290	0.288802	0.278164	-1.930005
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-1.848394	-1.928500	-1.954131	-2.766473
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.492865	-2.140058	-1.789185	-1.448726
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-2.836624	-1.480085	0.144686	-1.512267
1	DROPTRAN	-4.074370	-2.999898	-1.744106	-4.219013
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	0.954617	2.010974	2.206264	-0.066981
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-4.443772	-2.095778	-2.834049	3.715074
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-0.683697	-2.887322	-4.423129	3.662824
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-2.245388	-3.603176	-4.893837	-3.768980
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	2.853570	1.598224	1.265587	-1.430785
2	WALKBIKE	0.279970	-0.392527	-0.293882	0.172341
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-2.612207	-2.278846	-2.150083	-2.933297
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-2.211631	-2.433337	-1.964465	-1.589003
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-1.479918	-1.596845	0.441294	-1.295457
2	DROPTRAN	-6.000000	-3.743597	-6.000000	-4.305630
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
