SEGMENT	MODE	INCOME1	INCOME2	INCOME3	INCOME4
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-1.015023	-1.531254	-2.357389	-3.830773
1	WALKBIKE	0.398477	0.253631	-0.305377	-0.473605
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270100	0.053327	-0.042005	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154336	-0.732383	-0.983245	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.094347	-1.690220	-1.633282	-0.542330
1	DROPTRAN	-2.794834	-3.147776	-4.751756	-3.642022
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.859232	1.741924	-0.640422	-2.786485
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-1.658323	-5.968101	-1.023724	-5.370497
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-4.147599	-5.704305	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.891768	-5.910132	-5.377305	-3.694712
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	1.610259	0.488431	-1.885679	-3.156171
2	WALKBIKE	1.322392	-0.926515	-1.451762	0.644364
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609638	-0.120189	-0.139555	-0.279824
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460501	-0.884863	-1.068711	-0.852732
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.402775	-2.371302	1.269750	2.366143
2	DROPTRAN	-6.000000	-5.347072	-5.067353	-4.746372
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-5.919864	-5.936923	-5.831487	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	-0.172894	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-3.441253	-6.000000	-3.445726	-3.145172
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-6.000000	-5.135564	-4.580862	-5.103632
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-0.982080	-1.498106	-2.353692	-3.864408
1	WALKBIKE	0.403858	0.256057	-0.305011	-0.473610
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270128	0.053320	-0.042005	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154376	-0.732392	-0.983246	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.222564	-1.772955	-1.679592	-0.508123
1	DROPTRAN	-2.941867	-3.274038	-4.768651	-3.596133
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.826200	1.663349	-0.633895	-2.607566
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-1.411649	-5.957516	-0.934957	-5.281591
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-3.754657	-5.377138	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.892461	-5.910703	-5.377412	-3.694714
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	1.622735	0.481592	-1.947443	-3.221963
2	WALKBIKE	1.348844	-0.919962	-1.452146	0.644306
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609717	-0.120286	-0.139561	-0.279829
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460422	-0.884935	-1.068715	-0.852736
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.402063	-2.352480	1.363479	2.473899
2	DROPTRAN	-6.000000	-5.327667	-5.031403	-4.690416
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-5.805323	-5.845231	-5.576925	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	-0.018921	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.917381	-6.000000	-3.191920	-3.016412
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-6.000000	-5.137980	-4.580969	-5.104135
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-0.973497	-1.480022	-2.354688	-3.893173
1	WALKBIKE	0.404242	0.256157	-0.305000	-0.473609
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270142	0.053317	-0.042006	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154386	-0.732394	-0.983246	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.281981	-1.798297	-1.698753	-0.473420
1	DROPTRAN	-3.022681	-3.334569	-4.767827	-3.552798
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.797719	1.596015	-0.628328	-2.470338
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-1.256266	-5.956397	-0.873064	-5.226524
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-3.521310	-5.216852	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.892727	-5.910772	-5.377423	-3.694717
2	AUTO	0.000000	0.000000	0.000000	0.000000
