1	918512.0000
2	785913.0000
3	692541.0000
4	617660.0000
5	554524.0000
6	499925.0000
7	452003.0000
8	409537.0000
9	371660.0000
10	337714.0000
11	307185.0000
12	279653.0000
13	254770.0000
14	232242.0000
15	211817.0000
16	193276.0000
17	176429.0000
18	161107.0000
19	147163.0000
20	134463.0000
21	122891.0000
22	112341.0000
23	102719.0000
24	93939.0000
25	85924.0000
26	78606.0000
27	71923.0000
28	65817.0000
29	60237.0000
30	55137.0000
31	50474.0000
32	46211.0000
33	42312.0000
34	38745.0000
35	35483.0000
36	32497.0000
37	29766.0000
38	27266.0000
39	24977.0000
40	22883.0000
41	20965.0000
42	19209.0000
43	17602.0000
44	16129.0000
45	14781.0000
46	13546.0000
47	12415.0000
48	11379.0000
49	10429.0000
50	9560.0000
51	8763.0000
52	8033.0000
53	7364.0000
54	6751.0000
55	6189.0000
56	5674.0000
57	5203.0000
58	4770.0000
59	4374.0000
60	4010.0000
61	3677.0000
62	3372.0000
63	3092.0000
64	2836.0000
65	2601.0000
66	2385.0000
67	2187.0000
68	2006.0000
69	1840.0000
70	1687.0000
71	1548.0000
72	1419.0000
73	1302.0000
74	1194.0000
75	1095.0000
76	1005.0000
77	922.0000
78	845.0000
79	776.0000
80	711.0000
81	653.0000
82	599.0000
83	549.0000
84	504.0000
85	462.0000
86	424.0000
87	389.0000
88	357.0000
89	327.0000
90	300.0000
91	276.0000
92	253.0000
93	232.0000
94	213.0000
95	195.0000
96	179.0000
97	164.0000
98	151.0000
99	138.0000
100	127.0000
