1	887381.2071
2	3159614.9041
3	4571357.7337
4	5378067.9220
5	6722584.9024
6	7058714.1476
7	7394843.3927
8	6830972.6378
9	6386455.6573
10	5510637.2040
11	5265995.8950
12	5000931.5800
13	4723257.3670
14	4439405.4550
15	4154593.4220
16	4013788.5435
17	3872983.6650
18	3735407.7805
19	3597831.8960
20	3331622.5400
21	3076190.2590
22	2832827.5940
23	2602379.3330
24	2385324.4510
25	2181846.6650
26	1991894.7360
27	1815233.5950
28	1651487.3970
29	1500175.4780
30	1360742.1700
31	1232581.2970
32	1115056.1190
33	1007515.3860
34	909306.1106
35	819783.5620
36	738318.9425
37	664305.1343
38	597160.8543
39	536333.5018
40	481300.9473
41	431572.4681
42	386689.0054
43	346222.8922
44	309777.1705
45	276984.6034
46	247506.4629
47	221031.1621
48	197272.7890
49	175969.5845
50	156882.4008
51	139793.1679
52	124503.3900
53	110832.6868
54	98617.3930
55	87709.2225
56	77974.0044
57	69290.4923
58	61549.2499
59	54651.6108
60	48508.7124
61	43040.6017
62	38175.4102
63	33848.5938
64	30002.2362
65	26584.4098
66	23548.5928
67	20853.1369
68	18460.7825
69	16338.2193
70	14455.6862
71	12786.6096
72	11307.2760
73	9996.5360
74	8835.5376
75	7807.4848
76	6897.4214
77	6092.0356
78	5379.4846
79	4749.2376
80	4191.9341
81	3699.2575
82	3263.8217
83	2879.0692
84	2539.1808
85	2238.9940
86	1973.9307
87	1739.9323
88	1533.4020
89	1351.1534
90	1190.3642
91	1048.5356
92	923.4561
93	813.1684
94	715.9412
95	630.2433
96	554.7209
97	488.1771
98	429.5546
99	429.5546
100	429.5546
