1	949329.0000
2	840290.0000
3	765704.0000
4	706088.0000
5	655371.0000
6	610811.0000
7	570902.0000
8	534714.0000
9	501616.0000
10	471158.0000
11	442999.0000
12	416872.0000
13	392562.0000
14	369892.0000
15	348711.0000
16	328890.0000
17	310319.0000
18	292899.0000
19	276543.0000
20	261174.0000
21	246721.0000
22	233122.0000
23	220318.0000
24	208257.0000
25	196891.0000
26	186175.0000
27	176069.0000
28	166535.0000
29	157537.0000
30	149043.0000
31	141023.0000
32	133449.0000
33	126293.0000
34	119533.0000
35	113144.0000
36	107106.0000
37	101398.0000
38	96001.0000
39	90898.0000
40	86072.0000
41	81507.0000
42	77189.0000
43	73103.0000
44	69238.0000
45	65581.0000
46	62120.0000
47	58844.0000
48	55744.0000
49	52809.0000
50	50031.0000
51	47401.0000
52	44911.0000
53	42553.0000
54	40321.0000
55	38207.0000
56	36205.0000
57	34309.0000
58	32513.0000
59	30813.0000
60	29202.0000
61	27676.0000
62	26230.0000
63	24861.0000
64	23564.0000
65	22335.0000
66	21170.0000
67	20067.0000
68	19022.0000
69	18031.0000
70	17093.0000
71	16203.0000
72	15361.0000
73	14562.0000
74	13805.0000
75	13088.0000
76	12408.0000
77	11764.0000
78	11153.0000
79	10574.0000
80	10026.0000
81	9506.0000
82	9013.0000
83	8546.0000
84	8103.0000
85	7683.0000
86	7285.0000
87	6908.0000
88	6551.0000
89	6212.0000
90	5890.0000
91	5585.0000
92	5297.0000
93	5023.0000
94	4763.0000
95	4517.0000
96	4283.0000
97	4062.0000
98	3852.0000
99	3653.0000
100	3465.0000
